	Lasso+Stepglm[both]	SVM	glmBoost+SVM	Ridge	Lasso+SVM	glmBoost+Ridge	Enet[alpha=0.1]	glmBoost+Enet[alpha=0.1]	Enet[alpha=0.2]	Enet[alpha=0.3]	glmBoost+Enet[alpha=0.3]	glmBoost+Enet[alpha=0.2]	Enet[alpha=0.4]	glmBoost+Enet[alpha=0.4]	Lasso+glmBoost	Enet[alpha=0.5]	glmBoost	glmBoost+Enet[alpha=0.5]	Enet[alpha=0.6]	glmBoost+Enet[alpha=0.6]	glmBoost+Enet[alpha=0.7]	glmBoost+Enet[alpha=0.8]	Enet[alpha=0.9]	Enet[alpha=0.7]	glmBoost+Enet[alpha=0.9]	glmBoost+Lasso	glmBoost+Stepglm[forward]	Lasso+Stepglm[forward]	RF+SVM	Stepglm[forward]	RF+Ridge	RF+Enet[alpha=0.1]	RF+Stepglm[forward]	RF+Enet[alpha=0.2]	RF+Enet[alpha=0.3]	RF+Enet[alpha=0.6]	RF+Lasso	RF+Enet[alpha=0.7]	RF+Enet[alpha=0.5]	RF+glmBoost	RF+Enet[alpha=0.9]	RF+Enet[alpha=0.4]	RF+Enet[alpha=0.8]	Stepglm[both]+Ridge	Stepglm[backward]+Ridge	Stepglm[both]+Enet[alpha=0.9]	Stepglm[backward]+Enet[alpha=0.9]	Stepglm[both]+Enet[alpha=0.1]	Stepglm[backward]+Enet[alpha=0.1]	Stepglm[both]+Enet[alpha=0.8]	Stepglm[backward]+Enet[alpha=0.8]	Stepglm[both]+Enet[alpha=0.2]	Stepglm[backward]+Enet[alpha=0.2]	Stepglm[both]+Lasso	Stepglm[both]+Enet[alpha=0.6]	Stepglm[backward]+Enet[alpha=0.6]	Stepglm[both]+Enet[alpha=0.7]	Stepglm[backward]+Enet[alpha=0.7]	Lasso+Stepglm[backward]	Stepglm[both]	Stepglm[backward]	Stepglm[both]+Enet[alpha=0.4]	Stepglm[backward]+Enet[alpha=0.4]	Stepglm[both]+Enet[alpha=0.3]	Stepglm[backward]+Enet[alpha=0.3]	Stepglm[both]+glmBoost	Stepglm[backward]+glmBoost	Stepglm[both]+Enet[alpha=0.5]	Stepglm[backward]+Enet[alpha=0.5]	RF	Stepglm[both]+SVM	Stepglm[backward]+SVM	Lasso+RF	Stepglm[both]+RF	LDA	glmBoost+LDA	RF+LDA	Stepglm[both]+LDA	Stepglm[backward]+LDA	Lasso+LDA	Stepglm[backward]+RF	XGBoost	Lasso+XGBoost	glmBoost+XGBoost	RF+XGBoost	Stepglm[both]+XGBoost	Stepglm[backward]+XGBoost	NaiveBayes	Lasso+NaiveBayes	glmBoost+NaiveBayes	RF+NaiveBayes	Stepglm[both]+NaiveBayes	Stepglm[backward]+NaiveBayes
GSM3487878	0.41438460623613	0	0	0.328196045152909	0	0.355963049505272	0.332289052212887	0.348221441082507	0.344505942562019	0.352268327932955	0.343820922334203	0.347385325829024	0.373310395404799	0.335854657606769	0.326602235832027	0.353827234919153	0.353815539048077	0.337626666446596	0.37063463980714	0.337324633628254	0.338476984833716	0.336034416557891	0.352708498455488	0.357071319139556	0.338732114898628	0.341701607466493	0.356174482669452	0.304551303497424	0	0.999999936660217	0.293915144299133	0.329441646853857	0.278722145600398	0.314813317805349	0.345103705812365	0.359304360111661	0.370869895396947	0.370801184680118	0.353206122040073	0.327810938738841	0.35600177115648	0.342930012913596	0.358781355964373	0.326236361771939	0.321263200011646	0.387050266064177	0.383339087408656	0.347191970772621	0.336706207160948	0.378512332971218	0.382047170826361	0.365059769555028	0.36951149780902	0.387219769108117	0.390623664865923	0.376012810454536	0.396115112676212	0.385543109493908	0.41438460623613	0.999999804735583	0.999999804735583	0.376649342938007	0.371920723708799	0.374423256743617	0.364420780516009	0.357232271516404	0.387230963097897	0.371257834169627	0.362341982815012	0.493592460317461	0	0	0.451275793650794	0.512946428571429	0.3446633079797	0.242328117084881	0.238330668109808	0.329957525275998	0.329957525275998	0.217229856006777	0.50758015873016	0.213434189558029	0.213434189558029	0.213434189558029	0.213434189558029	0.598687648773193	0.598687648773193	0.00567987934487006	0.0944444957985656	0.112226964452879	0.055340106964208	0.00941591141901792	0.00941591141901792
GSM3487881	0.106039476751194	0	0	0.389867836190064	0	0.292400287187608	0.369447343358695	0.273992366184588	0.350807710320946	0.333485438537886	0.266296420522732	0.274110587631592	0.352770228604805	0.238430641568345	0.251026534177343	0.314960589613847	0.313528488536276	0.249342534480463	0.355389223808865	0.24925054197758	0.259206750878583	0.231754410105128	0.328804299731694	0.325576703545589	0.268841525411494	0.295226306733339	0.117244171778108	0.132310716896658	0	0.999999915418111	0.373594839693399	0.391074886150891	0.120734564198149	0.338606260402248	0.365856853574498	0.341148081645711	0.338905716625828	0.363366251342482	0.333925402139144	0.251555149792199	0.303093374349092	0.327604751544263	0.321489761738982	0.392124311445312	0.369337067989224	0.326581346344699	0.313601559721134	0.372609506657296	0.35654005719012	0.303426680246107	0.315238393927293	0.357207278535238	0.363834563256598	0.337150520440734	0.347827413699312	0.314249420912075	0.356806634239108	0.330500822825636	0.106039476751194	0.999999698007975	0.999999698007975	0.334260211553299	0.32574759437523	0.343704662597827	0.331024218129338	0.255943515741751	0.290284633241095	0.314538153846139	0.302343934389003	0.487121428571428	0	0	0.416876984126984	0.508011111111111	0.34363631872555	0.177303351837275	0.17122902269904	0.37743273904425	0.37743273904425	0.201490151350132	0.511627777777778	0.213434189558029	0.213434189558029	0.213434189558029	0.213434189558029	0.224767714738846	0.224767714738846	0.0422598988302694	0.154236043026106	0.141454406092183	0.113522363806018	0.0691010280522975	0.0691010280522975
GSM3487882	0.769624919596815	1	1	0.599778669695648	1	0.601259421183134	0.601251660985436	0.607556955715602	0.602451301071751	0.602204949452271	0.608195027383788	0.606165507640303	0.582126652527291	0.620992504940384	0.6011849908151	0.595673279036547	0.573061452855386	0.614725871846252	0.580014898365723	0.614569421063053	0.609355393112986	0.627559050349543	0.581229365726614	0.584727856994285	0.605260407392158	0.592370019944518	0.746549464002202	0.784277337682011	1	0.99999991802562	0.6532216463386	0.628503328369624	0.849961072058711	0.660603736340904	0.632507622065353	0.63505496871721	0.630649299666978	0.623780366339982	0.640377967123042	0.666010333623092	0.645464508232674	0.653231885847857	0.639881717615042	0.556973341776325	0.568515114755754	0.503447138535639	0.513114744733607	0.562687057713361	0.571192194105201	0.525018652821444	0.517425385540924	0.554284497149697	0.549333724718346	0.49609634382397	0.515786865163837	0.532358555557196	0.503715854198358	0.515490005725589	0.769624919596815	0.999999696083586	0.999999696083586	0.539320032892434	0.544434778040632	0.54631646695783	0.556410208067763	0.5294378410969	0.504802151580411	0.54222259519257	0.556846853038774	0.731028968253969	1	1	0.751278174603175	0.704038095238096	0.632455262163345	0.555498022276058	0.811321409495248	0.657441442162767	0.657441442162767	0.611604864484429	0.684958333333334	0.791391491889954	0.538385808467865	0.538385808467865	0.784843325614929	0.791391491889954	0.791391491889954	0.441766816662334	0.739082148164663	0.760262336864251	0.809411109329706	0.312102758492475	0.312102758492475
GSM3487884	0.985928111792977	1	1	0.746222530716315	1	0.820243974315406	0.740812591714129	0.83970413135905	0.74381243994092	0.761036432415488	0.847173541759756	0.838505893238647	0.733322710681277	0.877954971217516	0.851087601661912	0.788010540635026	0.771113464455979	0.866621247366827	0.727735810282067	0.867152089708772	0.856966820574092	0.886017446287444	0.769925386860301	0.771782568158924	0.848463319686083	0.818766134778802	0.966024971099764	0.978874643127622	1	1	0.754201667605365	0.711931459081827	0.951117715671251	0.776496212223776	0.741134098695373	0.766919413141972	0.754223030200651	0.728518190113619	0.780879306634955	0.872765975309507	0.81074274604433	0.786280519385897	0.788347228676721	0.814838243206447	0.856364945746685	0.856376038819579	0.865871379511062	0.798169506083239	0.830693411756243	0.867849755145694	0.85821934969843	0.79619339210909	0.784335756414404	0.851053604059123	0.812672807445438	0.847919390305924	0.811433909939355	0.837803270748397	0.985928111792977	1	1	0.81636248530089	0.826666124823043	0.804026883049795	0.827175962412433	0.900706805938177	0.866239956755123	0.843395636057629	0.862710748336953	0.820345634920635	1	1	0.862663492063493	0.8516626984127	0.969764829667227	0.945130633105917	0.929433234050495	0.972083334091356	0.972083334091356	0.957350190376034	0.842707142857145	0.791391491889954	0.806678652763367	0.806678652763367	0.784843325614929	0.791391491889954	0.791391491889954	0.994904258120473	0.967213926606177	0.952714374508932	0.970101529277382	0.993785025386792	0.993785025386792
GSM3487885	0.31751461595665	1	1	0.427688747044367	1	0.405902286239755	0.43058162958574	0.402795103190878	0.426615469676659	0.422608291075754	0.403628215815332	0.404671656516882	0.43739713349639	0.396867124598064	0.400296736208165	0.417041535691392	0.423337269383524	0.400807421007336	0.444563175698655	0.401865417682973	0.405774338839091	0.399913746468578	0.435119851099416	0.431547754635494	0.410952432948312	0.421388625056214	0.37700123483297	0.441076190288784	1	0.999999951912788	0.421729620831718	0.428627837562726	0.225753449468343	0.391651212716891	0.406593272921598	0.387719360489379	0.397746640626416	0.413070829961439	0.378373724768123	0.294165292939299	0.353673951658073	0.378518887072405	0.372040193688606	0.409899591945614	0.397192636101455	0.364325699924103	0.361239885924405	0.405514174680822	0.39747262467131	0.362337109061676	0.365787954384676	0.397977145627339	0.402315962092623	0.366217118036581	0.38703331388325	0.371565337303743	0.384563329280963	0.375342006083813	0.31751461595665	0.999999813507531	0.999999813507531	0.386273863141086	0.379962574123184	0.391426591516579	0.382486086436397	0.326699915163417	0.341882021580925	0.3716495211056	0.364930278708953	0.657829365079366	1	1	0.653175396825396	0.668882936507937	0.180212631120632	0.306717703141837	0.271193546167965	0.242021401845761	0.242021401845761	0.406691245408499	0.667637301587302	0.791391491889954	0.538385808467865	0.538385808467865	0.784843325614929	0.791391491889954	0.791391491889954	0.0366192027438535	0.250739930600912	0.268910296967719	0.185007272054842	0.0441697168970286	0.0441697168970286
GSM3487887	0.560817081445121	1	0	0.411800881226889	0	0.334918319736927	0.40163877334745	0.329924680359988	0.387442444316867	0.373849122148978	0.331108206576517	0.332804074209423	0.380481082164928	0.31947714743567	0.338888784542737	0.356300956676543	0.366531064220352	0.325418128240718	0.387065638400708	0.325989829444312	0.331156593032282	0.318157346064347	0.372315120589316	0.369277469161274	0.335523290687265	0.349683734062495	0.272138003513578	0.393391239795717	1	0.999999989400417	0.390457309314647	0.400913877077064	0.404484175307813	0.372345090555423	0.376715470836405	0.363859736408787	0.379643363179601	0.384302246880094	0.354358378066152	0.320039232000643	0.350232878007141	0.358149790625661	0.358835627762571	0.444928603894286	0.444003606922231	0.385518538906808	0.386280276055293	0.441044746670748	0.440952507640614	0.393114521981729	0.393127465248676	0.433632171734977	0.43347650827682	0.384952741172655	0.408252778124718	0.405369819582739	0.401414920393968	0.40030653096062	0.560817081445121	1	1	0.418643386084792	0.417050337027253	0.42487777215734	0.426324029081926	0.382722185130397	0.371519721843752	0.410384131196826	0.415707542473684	0.64218888888889	1	1	0.619801190476191	0.68315753968254	0.412983683284236	0.222324721136857	0.380841680508694	0.444597407909296	0.444597407909296	0.331883443708208	0.684829761904763	0.791391491889954	0.538385808467865	0.538385808467865	0.5	0.791391491889954	0.791391491889954	0.0306702379619142	0.122645335530033	0.11652651562253	0.21861253776689	0.0584904252769833	0.0584904252769833
GSM3487888	0.943932110466751	1	1	0.759530272203795	1	0.761465950257372	0.75044708304718	0.772144992713549	0.738108415088097	0.73417588015295	0.772871368605607	0.768471776442747	0.691797927983279	0.797044680550572	0.771453564964516	0.733349847583772	0.697484379146267	0.785665457063302	0.682305445950459	0.784910027514282	0.774788966094898	0.801445662196644	0.704883570501374	0.709699219913009	0.765327398685742	0.739433449095793	0.906343520483448	0.946583491664087	1	1	0.728908092554451	0.730900381315204	0.755289160230294	0.768209594431051	0.726960535027644	0.720547910625821	0.698862122404344	0.690494127093145	0.733696292149363	0.799018803135462	0.744539039908247	0.746457083493647	0.730015106006047	0.778675337431067	0.799475834831646	0.733166301639666	0.746134764359692	0.764140804365492	0.778320200846742	0.756678042925864	0.745042458107151	0.751048630003154	0.738764865531227	0.722363050368618	0.714927167326864	0.751581903385625	0.704371326518152	0.730800654347182	0.943932110466751	1	1	0.738858908312783	0.750414301103115	0.739217938063926	0.766173776909786	0.789629944694821	0.736146151803027	0.758396239284848	0.786726417682768	0.831167857142858	1	1	0.827738095238096	0.845511904761906	0.944566746906717	0.854771076312493	0.830310266539021	0.902585335897024	0.902585335897024	0.908737254411221	0.851668650793652	0.791391491889954	0.806678652763367	0.806678652763367	0.784843325614929	0.791391491889954	0.791391491889954	0.999999997206643	0.995670378924757	0.985551624160649	0.999999481814259	0.999999994920135	0.999999994920135
GSM3487890	0.999394880341592	1	1	0.821313860990976	1	0.905613463427021	0.825170508826154	0.927266689149802	0.841138856565262	0.865397052609447	0.937555134984451	0.92859842021469	0.830895221014898	0.96128235477303	0.941411323123	0.892622231905134	0.867776501177814	0.954711475530864	0.826654142391201	0.956229477956142	0.950084931608156	0.970750782271582	0.872157055443169	0.874392301294396	0.946047097522744	0.921619126147485	0.998761934028729	0.998584730933549	1	1	0.819685665371533	0.778150914485939	0.997005046896769	0.860943163631673	0.823862335939602	0.859285733487175	0.849818863167095	0.820249712741236	0.871800988906313	0.95292021004054	0.905532223714631	0.877550116517992	0.88308074842322	0.789928745063884	0.843076150892909	0.845765418130774	0.86492214148412	0.780034169666539	0.81999618768344	0.873189243905	0.856478573564751	0.786710479000204	0.772354938340711	0.832872711146602	0.795423979879377	0.849934952782758	0.785159259108934	0.827957487666789	0.999394880341592	1	1	0.813902681037243	0.829197325926364	0.801414585383323	0.828915901362999	0.91507983545131	0.858492679400594	0.848920096083233	0.873524219094591	0.737063095238095	1	1	0.758085714285715	0.711135317460318	0.982802320980842	0.985117974844324	0.981638217582529	0.982981059642208	0.982981059642208	0.984287484209953	0.712659523809524	0.444671928882599	0.806678652763367	0.806678652763367	0.5	0.444671928882599	0.444671928882599	0.999183679252942	0.991050620081973	0.992696532836673	0.996232930564207	0.99405914347227	0.99405914347227
GSM3487891	0.677976898788492	1	1	0.585529615783527	1	0.633075832843905	0.572066432708773	0.650788028510638	0.589097877348553	0.606723400313313	0.661475115254326	0.652745463918612	0.595459673760186	0.687640022964105	0.644329595183817	0.626017292486278	0.613585556997732	0.679679016462858	0.596755780986509	0.681182743964121	0.674356983087679	0.697987926978694	0.621796058489281	0.620833836546868	0.669421918712393	0.650128744711302	0.797675932234738	0.733238502569439	1	0.999999945270846	0.585601261849906	0.561422324725533	0.845544083462895	0.595481648375442	0.582246470201972	0.598936059689062	0.590099789520137	0.581349876787441	0.605825313199214	0.664178443627626	0.622770229165655	0.607920083204527	0.609533410531279	0.551387603730643	0.571929776317004	0.559805075387537	0.56803718471339	0.541466142095438	0.560345722178477	0.57524207455687	0.567710736961716	0.537081885260025	0.532887783574861	0.554341386929902	0.548985211561702	0.569168403652582	0.542942818733825	0.558803480260906	0.677976898788492	0.999999790017748	0.999999790017748	0.557692703544988	0.56251781832726	0.550456512457979	0.554213077394816	0.571017157577488	0.552018020889684	0.56904911426464	0.572821974023503	0.775463095238095	1	1	0.791049206349207	0.708309523809524	0.831681657875819	0.735654411498043	0.721364278200725	0.735290286809881	0.735290286809881	0.688489165304836	0.724900793650794	0.791391491889954	0.806678652763367	0.806678652763367	0.5	0.791391491889954	0.791391491889954	0.645788808331647	0.659921962151769	0.684296860376902	0.605434235873473	0.465503475012902	0.465503475012902
GSM3487895	0.999650017943739	1	1	0.85005186294021	1	0.905756537480655	0.835324438344707	0.923539051744028	0.846253393547601	0.864642160095368	0.930474340888549	0.922321529515857	0.812943022849375	0.958788600307161	0.928468286329974	0.883634494279188	0.826987827351112	0.949595614575064	0.792451177853913	0.951157926949343	0.942164252210682	0.970679101412929	0.834421859970213	0.843396600137794	0.935674531319647	0.90014712641026	0.999673086380926	0.999110048442275	1	1	0.686652979175315	0.663548122662138	0.895669861507837	0.698318704939795	0.686302245350291	0.70921178052865	0.703495962816039	0.681805244940055	0.718724558744507	0.801194557024091	0.75137106278959	0.714853108865394	0.729217423441117	0.893727307304906	0.927332354152634	0.91875955710272	0.929297143059571	0.875828446985064	0.903321755544581	0.931482854612137	0.921641259140292	0.876820096815558	0.866238329143848	0.907764633307248	0.878800387482206	0.915892562733894	0.87631560565027	0.90184511711787	0.999650017943739	1	1	0.893051879700842	0.906185338229196	0.885615471265169	0.906814562363454	0.959489641555257	0.925104371330653	0.918627355138911	0.940088138324051	0.751572222222222	1	1	0.815016269841271	0.775503174603175	0.980507515437517	0.978810382595751	0.860458458051815	0.97127823288779	0.97127823288779	0.976170789280316	0.771993650793651	0.444671928882599	0.806678652763367	0.806678652763367	0.784843325614929	0.444671928882599	0.444671928882599	1	0.999979000830069	0.999983067491344	0.999989788280239	1	1
GSM4835782	0.939541007339872	0	1	0.575087578807564	1	0.622262172118863	0.582099236332517	0.626643975529364	0.587877242677838	0.599221736751167	0.624069837117246	0.622339528193351	0.577765006045697	0.646825288295796	0.607525854432915	0.599950091854792	0.549832637435577	0.635316209945485	0.563705674421335	0.635775469109766	0.625407372488054	0.665175033535966	0.559471684789808	0.572301082669738	0.61721233878629	0.587091664850044	0.882814849780902	0.86699334118678	0	1	0.604469825263605	0.591449529811181	0.923085571599556	0.636265803636375	0.622946557915003	0.645809338624868	0.631933055399997	0.620118783245239	0.656088521137858	0.728467617161843	0.677605861572321	0.659292601394891	0.659390638523749	0.559158246974738	0.581384831305158	0.555417246830903	0.567028849573228	0.568737637708389	0.583342957013122	0.573799850619375	0.564344225885782	0.571772501778392	0.5659607109032	0.543079633360327	0.548632481905641	0.567945077696304	0.542860051387452	0.554715968134491	0.939541007339872	1	1	0.562484613302727	0.56967552730526	0.567664880050617	0.583112886243214	0.599378512153252	0.563379568647846	0.57431187874795	0.593732182218141	0.461017460317461	0	0	0.484512698412698	0.456402380952381	0.0846428169334534	0.587527636574041	0.838882137980244	0.689569333638107	0.689569333638107	0.574849242933716	0.463619047619048	0.213434189558029	0.213434189558029	0.213434189558029	0.213434189558029	0.224767714738846	0.224767714738846	0.207246988817194	0.641951833788405	0.647325122942237	0.49125452238053	0.210712977371904	0.210712977371904
GSM4835783	0.00479491256185778	0	0	0.289829273381814	0	0.238282462279944	0.293899495158109	0.215349043232507	0.282785389199363	0.265500680228755	0.20148987374471	0.213790703611315	0.304521651255954	0.159826842623235	0.171474874310821	0.246862950658311	0.288148167165026	0.171051419443089	0.314132387780058	0.166000101141632	0.175356698359676	0.127671847850696	0.278560473218411	0.274360577824813	0.176748433112619	0.213615520469815	0.014828988226278	0.0091755997648259	0	2.22044604925031e-16	0.308301089682472	0.334917260677274	0.084730662182493	0.296928614431017	0.323685220328062	0.316573328538348	0.334097400704108	0.345076404338803	0.305267482623414	0.220231657116824	0.28280194406025	0.301057212704743	0.302298214355227	0.321342474984906	0.282983287820496	0.301215230342908	0.284391358174783	0.335220008965935	0.311276794529314	0.283065871224475	0.297917500851939	0.344582445362469	0.353278460172688	0.311174422563137	0.348397021473718	0.310384763821457	0.351505733533024	0.324594712136386	0.00479491256185778	2.22044604925031e-16	2.22044604925031e-16	0.338559122635482	0.326858215424783	0.34540963522071	0.322044666920125	0.217830464799132	0.296011660351051	0.31096045758612	0.278226734157033	0.256344444444444	0	0	0.159731746031746	0.297937698412698	0.0618658649044905	0.078602536862842	0.142439162685176	0.112959426347924	0.112959426347924	0.0507367247975561	0.309697619047619	0.213434189558029	0.213434189558029	0.213434189558029	0.213434189558029	0.224767714738846	0.224767714738846	0.105029587325261	0.0844116021672274	0.100018889428216	0.0710738205389556	0.193239856920695	0.193239856920695
GSM4835784	0.363770094073975	0	0	0.311821030207179	0	0.204658918096472	0.291555995171288	0.190767228857094	0.265275293604689	0.238485608151854	0.187773418261707	0.191757133715076	0.252094282306613	0.17623863572713	0.180065345000497	0.214160655339411	0.210906070296354	0.1830703925276	0.25094104947752	0.186295459423908	0.192751812874283	0.192441638971366	0.225590619637882	0.226710578404788	0.203373795577281	0.213979147103333	0.238085454747	0.213025021741379	0	2.22044604925031e-16	0.251497493772612	0.257966179489979	0.480652391518544	0.199476915450618	0.214792576690378	0.185113567394445	0.190158799411992	0.21082040960504	0.175190713339672	0.127065358632228	0.15766150948345	0.179512724082617	0.170921586866457	0.40600862236143	0.403687899273759	0.319864021336564	0.328199671237796	0.390075337534831	0.390559977304194	0.338279495192999	0.332851449000598	0.380356970669141	0.382841979430535	0.314171025284313	0.343591695462083	0.346941160909481	0.330088922930153	0.335532236616396	0.363770094073975	2.22044604925031e-16	2.22044604925031e-16	0.362279116945793	0.360981309023298	0.371415626956767	0.36785123306154	0.284655970352779	0.288543248117155	0.353633841222392	0.352469273986496	0.301858333333333	0	0	0.207388888888889	0.350984523809524	0.196074613040405	0.126200506225113	0.380008178551733	0.460643409716953	0.460643409716953	0.136716871121978	0.343759523809524	0.213434189558029	0.213434189558029	0.213434189558029	0.213434189558029	0.224767714738846	0.224767714738846	0.0159339281225326	0.0356885085967246	0.0395507003125802	0.0406862633360433	0.0351314323149244	0.0351314323149244
GSM4835785	0.982417598361669	1	1	0.583055068141846	1	0.690563471665922	0.616401167640926	0.712335882599067	0.636649166317302	0.649812347846333	0.72399054944483	0.712062835261267	0.617022381877863	0.77200873502501	0.728854121678297	0.664697796043764	0.625832300120006	0.756340590878239	0.607423830650393	0.760818073808433	0.747644630972404	0.805682278402953	0.637576552427785	0.642608082913235	0.742360112286966	0.700216673038811	0.970988888329742	0.972047530022639	1	1	0.592126061492639	0.573861693065749	0.727023726854522	0.581993867824717	0.560416784271737	0.552156614689128	0.549781235784076	0.541735837440389	0.555756823103751	0.597063199934909	0.569952894053917	0.561325872218193	0.560355090317543	0.661342354753533	0.691750947327604	0.727274253551144	0.743376726764905	0.678144128480891	0.695416481149742	0.747104152340344	0.732295004006336	0.677869492506454	0.670272577764185	0.715524168010486	0.682331517813745	0.722213646788448	0.677537403223545	0.706801217629825	0.982417598361669	1	1	0.693050164971141	0.704517335209169	0.682123824860711	0.701926146839679	0.781477612753345	0.726615131589891	0.720650107075129	0.748052313655275	0.59050753968254	1	1	0.70958253968254	0.609920634920636	0.338825378115918	0.829562237654148	0.738722074959814	0.544924431862817	0.544924431862817	0.866784160806052	0.607201984126985	0.444671928882599	0.806678652763367	0.806678652763367	0.784843325614929	0.444671928882599	0.444671928882599	0.949053644332723	0.9126534972503	0.92205081188569	0.917311977090214	0.975050592728727	0.975050592728727
GSM4835786	0.915309982877797	1	1	0.682180201647736	1	0.802786250014032	0.704474498780453	0.828071350022053	0.734907923423692	0.7649763062544	0.842729073381573	0.830083945941548	0.73564035085611	0.87974845342105	0.843834806468249	0.802232146262145	0.76774738591211	0.8707357232699	0.73095580279385	0.875154588519897	0.868543083564486	0.903528924268398	0.782499678522166	0.777720067507816	0.87016597870653	0.844356424064755	0.978969950447559	0.979324248265761	1	2.22044604925031e-16	0.712899702250702	0.672541154621097	0.614497610126402	0.714985726866368	0.702759124225095	0.720709026802874	0.703196496133	0.695210589576456	0.732559766701038	0.765118464070399	0.735436343944356	0.729025937001781	0.726859340717987	0.594096776509383	0.621818588726738	0.777893732051447	0.782560411884123	0.623142627385786	0.641036795630832	0.764494339614449	0.75822308810735	0.644075008641729	0.639297223096443	0.784405299689781	0.69595654336645	0.721489011801896	0.71337422536001	0.727186373308646	0.915309982877797	2.22044604925031e-16	2.22044604925031e-16	0.677279231709786	0.688124351474629	0.661079306580397	0.676411114054331	0.785969898964033	0.760429458735059	0.711288376441674	0.732988010391609	0.677807936507937	1	1	0.719464285714286	0.621716666666668	0.987739184665963	0.96305302538557	0.657636396430178	0.550726061794506	0.550726061794506	0.959688084760279	0.623342460317461	0.444671928882599	0.538385808467865	0.538385808467865	0.784843325614929	0.444671928882599	0.444671928882599	0.99788517482571	0.990192691638953	0.991536355723833	0.990571121281242	0.994335686665572	0.994335686665572
GSM4835787	0.000994010249857955	0	0	0.275063968339657	0	0.194141557256591	0.270989800791662	0.165925295121755	0.254452455611467	0.233057563438617	0.150895255684442	0.16368249554175	0.276694196084169	0.114212188016053	0.125217181504992	0.207258842385338	0.220519509466071	0.125187582785816	0.283214773305634	0.123175312424484	0.133396652664546	0.0996640691481503	0.234431508250284	0.23114111981344	0.141555051889551	0.17679332524786	0.0167526930351385	0.0111366993940359	0	2.22044604925031e-16	0.25765535517346	0.290245037449497	0.0073433594209641	0.198705553523233	0.246541864580931	0.203149337114588	0.207254973780795	0.252328873735438	0.188785115451396	0.0634331902947466	0.133181203854992	0.18304566895418	0.166164977586267	0.231581640063469	0.186975322034459	0.144417260310644	0.130783319505635	0.231587259810822	0.198313607192661	0.126092412125429	0.138835325334827	0.219840569483079	0.232882614043758	0.152503359720983	0.194418826551665	0.147701791293135	0.19826863418505	0.163677084178707	0.000994010249857955	2.22044604925031e-16	2.22044604925031e-16	0.183954347818604	0.169460619408631	0.201216321208343	0.175762274411608	0.0711459456094636	0.117787023608202	0.149761209004254	0.125577516848446	0.409069444444445	0	0	0.38629246031746	0.397521031746032	0.0190229909498379	0.0449398607892901	0.0276518599020443	0.0641974122163738	0.0641974122163738	0.0455871288046099	0.385966666666667	0.213434189558029	0.213434189558029	0.213434189558029	0.213434189558029	0.224767714738846	0.224767714738846	0.0829440076883255	0.0526180442058974	0.0597787187736414	0.0314080321822317	0.10162407587165	0.10162407587165
GSM4835788	0.0382206623490113	0	0	0.425024140670455	0	0.303628454457273	0.384847952311321	0.29278293306723	0.360454776113628	0.342227498842049	0.288059879210569	0.293136919502797	0.345060548976087	0.268035786704369	0.279235960968687	0.322982793925579	0.338404934522811	0.274588889335933	0.348926016269286	0.273040181938233	0.279042254774596	0.25182071416766	0.337753330405368	0.330450937557926	0.282712432277442	0.306442571798872	0.112533226513476	0.134259344441097	0	1	0.241466296360218	0.26484349821566	0.0198603160613644	0.194446655418416	0.225474413056531	0.196770591668291	0.215623993116312	0.237786339732925	0.18209184759069	0.0882036019916467	0.150906470793635	0.178287474961911	0.175302569913928	0.527746219541641	0.551935143509478	0.379771331302466	0.371545070296252	0.491048189268637	0.508608838674094	0.372234581244209	0.379143100856924	0.453772944180099	0.449250309642334	0.383041027981696	0.404324330208236	0.392886427858642	0.402579759251081	0.392520014658982	0.0382206623490113	1	1	0.414564154594706	0.413469857908222	0.429983746497212	0.436959926264117	0.327576838092959	0.358454555495361	0.402234232901734	0.40686560446235	0.389084523809524	0	0	0.318710317460317	0.395088492063492	0.368514477727337	0.207436006369022	0.0596887203893898	0.819055663841601	0.819055663841601	0.304208710590666	0.439244841269841	0.213434189558029	0.213434189558029	0.213434189558029	0.213434189558029	0.224767714738846	0.224767714738846	0.225010589653094	0.281382375309609	0.276964207448013	0.0347482682684333	0.405791827012647	0.405791827012647
